# date=2019-03-22;scenarioFile=scenario_jonquera.ini;landscapeFile=landscape/jonquera.lcp;ignitionFile=perimetres/jonquera_central_polygon_2.shp;perimeterResolution=30m;distanceResolution=30m;StartDate=2019-07-22 18:00:00;EndDate=2019-07-23 18:00:00;hoursOfSimulation=24
generation individual p0 p1 p2 p3 p4 p5 p6 p7 p8 p9 p10 p11 p12 p13 p14 p15 p16 p17 p18 p19 p20 runtime maxRSS outputs cpu csw exit error
0 176 6 7 2 46 99 19 143 39 92 1.526367 0 0 0 0 0 0 0 0 0 0 0 222.96 135372 37280 99% 22673 0 1.032575 
0 177 2 9 6 67 92 3 347 32 40 0.199749 0 0 0 0 0 0 0 0 0 0 0 25.44 48188 35952 99% 2753 0 1.034600 
0 178 12 8 8 23 74 11 135 49 97 1.674876 0 0 0 0 0 0 0 0 0 0 0 25.48 44744 35944 99% 3042 0 1.000543 
0 179 4 5 3 24 60 15 19 33 68 0.594798 0 0 0 0 0 0 0 0 0 0 0 266.52 170860 36576 99% 26459 0 1.125898 
0 180 15 8 9 50 81 12 187 49 97 1.415780 0 0 0 0 0 0 0 0 0 0 0 26.38 46436 36000 99% 2966 0 1 
0 181 2 11 2 68 85 21 298 36 63 1.409396 0 0 0 0 0 0 0 0 0 0 0 1324.48 458500 37928 99% 130181 0 1.265805 
0 182 7 9 3 58 69 8 130 38 98 1.000893 0 0 0 0 0 0 0 0 0 0 0 14.51 38292 35712 99% 1631 0 1.005763 
0 183 5 7 10 66 83 2 65 32 55 0.705661 0 0 0 0 0 0 0 0 0 0 0 18.52 43300 35696 99% 2035 0 1.013961 
0 184 2 7 12 23 97 13 129 34 43 1.802857 0 0 0 0 0 0 0 0 0 0 0 422.06 292476 37240 99% 43004 0 1.667032 
0 185 12 2 13 41 98 7 110 43 88 0.945308 0 0 0 0 0 0 0 0 0 0 0 13.38 35656 35744 99% 1524 0 1.001869 
0 186 2 6 8 64 98 5 12 47 97 0.528819 0 0 0 0 0 0 0 0 0 0 0 9.58 31392 35656 99% 1116 0 1.007101 
0 187 5 14 8 54 90 17 121 35 52 0.456258 0 0 0 0 0 0 0 0 0 0 0 528.72 317436 37296 99% 52402 0 1.284395 
0 188 2 13 14 55 66 5 218 31 37 0.766850 0 0 0 0 0 0 0 0 0 0 0 55.19 72580 35976 99% 5852 0 1.070152 
0 189 13 2 11 37 76 13 301 42 88 0.563845 0 0 0 0 0 0 0 0 0 0 0 45.87 61836 36184 99% 5017 0 1.001133 
0 190 14 3 3 51 65 14 341 34 67 0.795596 0 0 0 0 0 0 0 0 0 0 0 151.63 123384 36264 99% 15336 0 1.001483 
0 191 9 7 3 67 66 2 331 48 34 1.637261 0 0 0 0 0 0 0 0 0 0 0 44.38 69052 35960 99% 4869 0 1.035263 
0 192 12 14 1 29 72 14 254 31 97 1.563038 0 0 0 0 0 0 0 0 0 0 0 42.63 58808 36168 99% 4857 0 1 
0 193 5 11 2 63 71 14 290 36 75 0.891558 0 0 0 0 0 0 0 0 0 0 0 148.67 108288 36544 99% 15212 0 1.043027 
0 194 2 13 14 20 80 18 184 39 100 0.410149 0 0 0 0 0 0 0 0 0 0 0 0.62 22124 32 99% 62 0 9999.990234 
0 195 4 12 1 67 81 12 247 47 39 1.202431 0 0 0 0 0 0 0 0 0 0 0 437.08 253168 37272 99% 48554 0 1.528608 
0 196 10 8 14 46 87 23 309 49 35 0.438860 0 0 0 0 0 0 0 0 0 0 0 3602.24 822004 3368 99% 388104 124 9999.990234 
0 197 13 5 2 66 70 13 122 50 97 0.588727 0 0 0 0 0 0 0 0 0 0 0 19.57 55084 36096 85% 1846 0 1.000518 
0 198 6 6 3 35 75 6 295 46 79 0.148631 0 0 0 0 0 0 0 0 0 0 0 6.77 39980 35688 99% 908 0 1.010380 
0 199 7 4 15 31 92 19 326 47 34 0.503775 0 0 0 0 0 0 0 0 0 0 0 3601.62 853852 3816 99% 354956 124 9999.990234 
0 200 2 9 13 37 88 15 284 41 44 0.809350 0 0 0 0 0 0 0 0 0 0 0 1207.95 422840 38144 99% 119908 0 1.918346 
0 201 2 13 11 51 93 20 182 42 87 1.784285 0 0 0 0 0 0 0 0 0 0 0 86.11 89576 36352 99% 9324 0 1.055782 
0 202 9 13 13 54 89 9 67 44 55 1.509900 0 0 0 0 0 0 0 0 0 0 0 83.11 97620 36008 99% 8440 0 1.085234 
0 203 3 13 3 62 77 9 347 48 81 0.206546 0 0 0 0 0 0 0 0 0 0 0 24.73 48200 35752 99% 2733 0 1.018843 
0 204 3 14 10 31 68 18 143 43 77 1.185443 0 0 0 0 0 0 0 0 0 0 0 312.73 165280 37096 99% 31564 0 1.081822 
0 205 3 9 11 56 91 12 233 35 50 1.364881 0 0 0 0 0 0 0 0 0 0 0 261.20 181616 36808 99% 26755 0 1.244225 
0 206 9 2 1 49 85 19 353 31 78 0.186256 0 0 0 0 0 0 0 0 0 0 0 286.89 179776 36696 99% 29128 0 1.054082 
0 207 2 6 6 32 69 10 134 30 97 0.952911 0 0 0 0 0 0 0 0 0 0 0 28.50 58236 35992 99% 3174 0 1.019349 
0 208 13 5 9 41 99 7 295 37 31 1.773927 0 0 0 0 0 0 0 0 0 0 0 157.41 147980 36488 99% 16066 0 1.154603 
0 209 13 2 1 63 79 0 86 41 69 1.030462 0 0 0 0 0 0 0 0 0 0 0 12.41 34672 35688 99% 1493 0 1.004352 
0 210 2 7 9 67 91 8 23 34 68 0.193973 0 0 0 0 0 0 0 0 0 0 0 43.26 64312 35848 99% 4521 0 1.033117 
0 211 2 12 0 26 82 16 45 46 78 1.484714 0 0 0 0 0 0 0 0 0 0 0 169.40 126580 36624 99% 17483 0 1.085704 
0 212 12 5 14 43 85 8 321 38 66 0.780076 0 0 0 0 0 0 0 0 0 0 0 43.23 62932 35840 99% 4488 0 1.013527 
0 213 6 12 11 44 82 22 111 49 84 1.507525 0 0 0 0 0 0 0 0 0 0 0 280.43 159256 36872 99% 28585 0 1.034323 
0 214 4 4 1 26 80 11 139 40 31 1.284237 0 0 0 0 0 0 0 0 0 0 0 556.83 315860 37720 99% 55127 0 1.688154 
0 215 5 7 5 31 61 13 208 30 36 1.035308 0 0 0 0 0 0 0 0 0 0 0 493.59 293116 37304 99% 49486 0 1.649588 
0 216 2 14 1 49 90 14 353 45 94 0.406117 0 0 0 0 0 0 0 0 0 0 0 33.62 56812 35976 99% 3660 0 1.028717 
0 217 14 8 5 37 96 7 299 34 54 0.328972 0 0 0 0 0 0 0 0 0 0 0 53.62 71920 36056 99% 5582 0 1.031466 
0 218 11 12 12 52 86 20 32 46 91 0.675998 0 0 0 0 0 0 0 0 0 0 0 45.50 61852 36112 99% 4700 0 1.000362 
0 219 12 2 7 70 72 16 118 40 94 0.882156 0 0 0 0 0 0 0 0 0 0 0 143.87 102540 36816 99% 16560 0 1.003653 
0 220 9 3 1 59 73 9 19 43 63 0.569098 0 0 0 0 0 0 0 0 0 0 0 84.88 96592 36104 99% 8517 0 1.106344 
0 221 12 8 12 56 88 13 8 42 69 1.934649 0 0 0 0 0 0 0 0 0 0 0 88.91 93528 36096 99% 9134 0 1.001929 
0 222 13 14 12 47 85 13 75 44 63 0.808481 0 0 0 0 0 0 0 0 0 0 0 127.57 109828 36280 99% 13010 0 1.000326 
0 223 5 3 6 58 60 12 291 37 88 0.166663 0 0 0 0 0 0 0 0 0 0 0 35.68 62176 36024 99% 3893 0 1.020615 
0 224 4 2 9 39 93 13 256 31 92 1.064443 0 0 0 0 0 0 0 0 0 0 0 84.37 82464 36536 99% 8987 0 1.026908 
0 225 14 4 10 34 68 13 15 37 34 1.490948 0 0 0 0 0 0 0 0 0 0 0 767.36 383632 37760 99% 76113 0 1.791291 
0 226 6 6 7 61 89 6 5 42 95 0.096522 0 0 0 0 0 0 0 0 0 0 0 11.78 32816 35664 99% 1402 0 1.005787 
0 227 3 2 9 38 85 3 84 49 93 0.303020 0 0 0 0 0 0 0 0 0 0 0 12.86 31552 35656 99% 1506 0 1.004316 
0 228 9 2 1 63 76 8 211 38 60 1.536711 0 0 0 0 0 0 0 0 0 0 0 98.57 96952 36096 99% 10222 0 1.088212 
0 229 5 5 6 26 91 12 87 33 45 1.513911 0 0 0 0 0 0 0 0 0 0 0 361.43 262628 37096 99% 36096 0 1.536227 
0 230 12 7 5 27 100 11 258 35 69 0.419710 0 0 0 0 0 0 0 0 0 0 0 83.54 81584 36152 99% 8562 0 1.002833 
0 231 13 8 5 35 94 11 321 42 52 0.161469 0 0 0 0 0 0 0 0 0 0 0 169.92 156008 36608 99% 17322 0 1.166815 
0 232 11 3 11 68 95 8 48 32 42 0.201711 0 0 0 0 0 0 0 0 0 0 0 87.20 97296 36200 99% 9076 0 1.192084 
0 233 4 7 1 21 90 26 240 41 62 0.459001 0 0 0 0 0 0 0 0 0 0 0 702.32 359308 37920 99% 70275 0 1.325770 
0 234 13 9 6 47 67 15 17 49 53 0.240505 0 0 0 0 0 0 0 0 0 0 0 414.69 251008 36784 99% 41240 0 1.423591 
0 235 2 8 7 40 69 17 304 34 44 1.738325 0 0 0 0 0 0 0 0 0 0 0 1843.15 542524 38512 99% 182559 0 2.235919 
0 236 14 4 7 44 60 17 172 46 51 1.317537 0 0 0 0 0 0 0 0 0 0 0 650.87 342412 37560 99% 65510 0 1.651878 
0 237 14 4 6 29 86 24 241 46 76 1.821881 0 0 0 0 0 0 0 0 0 0 0 236.59 156204 36888 99% 24387 0 1 
0 238 13 8 2 31 82 16 246 33 43 0.289467 0 0 0 0 0 0 0 0 0 0 0 748.37 351024 37736 99% 74908 0 1.537433 
0 239 4 7 3 43 71 19 187 44 86 1.324984 0 0 0 0 0 0 0 0 0 0 0 150.77 115440 36664 99% 15584 0 1.054866 
0 240 2 4 14 61 71 12 110 41 93 1.910982 0 0 0 0 0 0 0 0 0 0 0 50.66 62600 36128 99% 5561 0 1.032225 
0 241 11 8 5 52 60 4 78 42 36 1.230915 0 0 0 0 0 0 0 0 0 0 0 44.98 61332 35928 99% 4771 0 1.048741 
0 242 14 5 4 66 74 9 268 30 54 1.592843 0 0 0 0 0 0 0 0 0 0 0 107.07 104228 36240 99% 11029 0 1.060050 
0 243 4 12 4 43 65 7 141 31 75 0.595647 0 0 0 0 0 0 0 0 0 0 0 27.81 49216 35768 99% 3051 0 1.013358 
0 244 13 12 13 21 96 17 152 43 90 0.996816 0 0 0 0 0 0 0 0 0 0 0 75.13 72152 36680 99% 7930 0 1 
0 245 13 8 3 33 60 8 357 46 92 1.793370 0 0 0 0 0 0 0 0 0 0 0 17.01 37608 35832 99% 2045 0 1 
0 246 11 2 11 28 82 5 19 38 96 1.647885 0 0 0 0 0 0 0 0 0 0 0 11.67 32556 35712 99% 1364 0 1.002086 
0 247 3 5 5 25 88 13 141 30 54 1.503790 0 0 0 0 0 0 0 0 0 0 0 375.99 222500 36936 99% 37571 0 1.340635 
0 248 4 8 11 44 86 26 46 46 73 0.485090 0 0 0 0 0 0 0 0 0 0 0 629.51 284720 37160 99% 62749 0 1.201560 
0 249 15 9 10 66 91 12 204 47 33 1.558241 0 0 0 0 0 0 0 0 0 0 0 461.27 261400 37480 99% 46424 0 1.467136 
0 250 15 15 2 27 75 14 269 33 52 1.892917 0 0 0 0 0 0 0 0 0 0 0 264.98 165128 36424 99% 26731 0 1.019916 
0 251 12 10 7 59 73 18 276 45 53 0.821827 0 0 0 0 0 0 0 0 0 0 0 1367.40 428376 37656 99% 135766 0 1.342853 
0 252 3 12 3 64 95 10 3 36 35 1.937296 0 0 0 0 0 0 0 0 0 0 0 291.91 188600 36800 99% 29596 0 1.408232 
0 253 14 10 14 53 69 27 241 50 88 0.124679 0 0 0 0 0 0 0 0 0 0 0 51.10 66564 36152 99% 5394 0 1 
0 254 4 6 9 21 87 13 240 47 55 0.426883 0 0 0 0 0 0 0 0 0 0 0 371.06 208468 37152 99% 37271 0 1.370449 
0 255 2 11 7 50 67 17 74 42 36 0.929614 0 0 0 0 0 0 0 0 0 0 0 1951.79 652136 38640 99% 193301 0 2.208902 
0 256 2 11 5 57 76 12 203 44 86 1.121778 0 0 0 0 0 0 0 0 0 0 0 47.48 62576 36080 99% 5049 0 1.024726 
0 257 2 6 2 42 78 7 263 47 59 1.946297 0 0 0 0 0 0 0 0 0 0 0 69.18 83260 36096 99% 7251 0 1.081424 
0 258 8 4 7 70 69 13 151 31 95 0.350668 0 0 0 0 0 0 0 0 0 0 0 63.34 68424 36336 99% 6631 0 1.012297 
0 259 15 7 0 53 78 13 94 41 46 0.274155 0 0 0 0 0 0 0 0 0 0 0 466.67 263764 36992 99% 46571 0 1.387653 
0 260 3 8 11 68 77 17 10 49 40 0.657640 0 0 0 0 0 0 0 0 0 0 0 1951.18 598588 38472 99% 193723 0 3.136218 
0 261 13 6 1 34 66 7 145 36 89 1.678695 0 0 0 0 0 0 0 0 0 0 0 14.74 37536 35800 99% 1954 0 1.000470 
0 262 14 12 1 67 93 21 226 50 56 0.052436 0 0 0 0 0 0 0 0 0 0 0 636.20 298460 37208 99% 63461 0 1.113203 
0 263 9 7 6 69 98 8 102 30 62 0.789523 0 0 0 0 0 0 0 0 0 0 0 53.50 71448 35864 99% 5538 0 1.022110 
0 264 9 15 15 28 66 10 9 47 59 0.667095 0 0 0 0 0 0 0 0 0 0 0 83.05 94708 36208 99% 11219 0 1.047343 
0 265 4 10 7 23 70 28 181 43 76 1.557041 0 0 0 0 0 0 0 0 0 0 0 229.98 153976 36872 99% 23713 0 1.103836 
0 266 12 10 3 35 80 17 35 48 36 0.043567 0 0 0 0 0 0 0 0 0 0 0 2017.06 662040 38608 99% 199672 0 2.607718 
0 267 11 15 4 22 67 11 4 49 82 1.404934 0 0 0 0 0 0 0 0 0 0 0 30.01 52404 35928 99% 3143 0 1.000084 
0 268 2 7 6 46 62 0 215 44 36 0.235762 0 0 0 0 0 0 0 0 0 0 0 48.09 64312 35984 99% 5277 0 1.034660 
0 269 2 3 11 47 69 22 51 49 39 0.526647 0 0 0 0 0 0 0 0 0 0 0 3602.31 968592 3552 99% 359610 124 9999.990234 
0 270 9 7 10 42 70 13 239 38 77 1.069752 0 0 0 0 0 0 0 0 0 0 0 36.47 83448 36280 96% 3795 0 1.018264 
0 271 7 9 8 64 68 8 290 33 87 1.995672 0 0 0 0 0 0 0 0 0 0 0 18.62 39020 35776 98% 2062 0 1.006679 
0 272 8 5 14 60 91 24 265 49 39 0.355042 0 0 0 0 0 0 0 0 0 0 0 3600.62 820960 3128 99% 357002 124 9999.990234 
0 273 7 8 10 25 81 25 227 43 76 1.402430 0 0 0 0 0 0 0 0 0 0 0 302.09 184048 37264 99% 31041 0 1.052949 
0 274 11 2 3 32 84 20 35 30 33 1.631744 0 0 0 0 0 0 0 0 0 0 0 3603.85 939388 3120 99% 356782 124 9999.990234 
0 275 9 6 8 35 91 13 288 34 83 1.341389 0 0 0 0 0 0 0 0 0 0 0 35.89 77996 36344 91% 3946 0 1.013442 
0 276 8 2 4 62 97 13 236 46 85 0.299642 0 0 0 0 0 0 0 0 0 0 0 52.61 64672 36080 99% 6146 0 1.020061 
0 277 3 5 15 46 77 23 144 44 90 0.475743 0 0 0 0 0 0 0 0 0 0 0 270.54 162228 37568 99% 27702 0 1.094650 
0 278 14 3 7 58 99 6 243 49 65 1.526952 0 0 0 0 0 0 0 0 0 0 0 31.80 55176 35776 99% 3377 0 1.026149 
0 279 14 3 6 43 86 21 314 35 90 1.463873 0 0 0 0 0 0 0 0 0 0 0 175.76 127912 36960 99% 18308 0 1.000036 
0 280 6 9 9 43 65 16 60 39 85 1.174153 0 0 0 0 0 0 0 0 0 0 0 108.68 94792 36440 99% 12458 0 1.029030 
0 281 9 2 1 50 69 5 116 32 51 0.146852 0 0 0 0 0 0 0 0 0 0 0 45.66 68248 35856 99% 4712 0 1.050899 
0 282 15 11 1 26 71 20 211 50 61 1.855411 0 0 0 0 0 0 0 0 0 0 0 432.13 235596 37000 99% 43927 0 1.042521 
0 283 14 14 3 60 93 25 148 45 59 0.851278 0 0 0 0 0 0 0 0 0 0 0 646.05 290364 37120 99% 64413 0 1.012285 
0 284 15 2 8 24 61 12 183 39 55 1.827105 0 0 0 0 0 0 0 0 0 0 0 249.47 168764 36576 99% 25097 0 1.194785 
0 285 13 6 8 68 60 6 297 34 98 1.257758 0 0 0 0 0 0 0 0 0 0 0 14.01 34312 35792 99% 1623 0 1.000482 
0 286 8 2 4 36 79 16 294 36 32 0.263938 0 0 0 0 0 0 0 0 0 0 0 2849.59 666008 39568 99% 281573 0 2.561255 
0 287 4 5 6 29 79 13 349 42 64 1.825379 0 0 0 0 0 0 0 0 0 0 0 174.40 157624 36584 99% 17407 0 1.206117 
0 288 10 2 14 63 73 16 201 32 94 1.104624 0 0 0 0 0 0 0 0 0 0 0 110.39 93048 36544 99% 11283 0 1.010211 
0 289 4 2 10 57 97 6 25 48 96 0.062354 0 0 0 0 0 0 0 0 0 0 0 14.96 34124 35672 99% 1927 0 1.008536 
0 290 9 2 10 39 70 12 166 47 93 1.720298 0 0 0 0 0 0 0 0 0 0 0 56.89 66548 36168 99% 5921 0 1.011778 
0 291 13 2 0 63 62 16 299 30 45 0.661791 0 0 0 0 0 0 0 0 0 0 0 1644.70 472004 38392 99% 161848 0 1.874994 
0 292 3 2 1 29 91 16 167 33 94 1.647411 0 0 0 0 0 0 0 0 0 0 0 163.81 117804 36696 99% 16944 0 1.049875 
0 293 2 14 6 42 72 24 67 45 95 1.316158 0 0 0 0 0 0 0 0 0 0 0 49.92 64688 36104 99% 5338 0 1.066680 
0 294 6 5 11 61 84 6 199 39 68 1.256764 0 0 0 0 0 0 0 0 0 0 0 27.37 50792 35768 99% 2838 0 1.017204 
0 295 9 7 14 21 94 20 169 42 44 0.783462 0 0 0 0 0 0 0 0 0 0 0 1188.09 507136 38104 99% 117616 0 2.142185 
0 296 12 11 8 41 62 6 119 31 78 1.178390 0 0 0 0 0 0 0 0 0 0 0 16.32 39352 35792 99% 1855 0 1.000121 
0 297 15 6 9 43 67 16 74 46 44 0.158325 0 0 0 0 0 0 0 0 0 0 0 1087.51 473024 38000 99% 107132 0 1.935019 
0 298 7 11 15 63 75 12 122 46 91 1.881255 0 0 0 0 0 0 0 0 0 0 0 30.04 48624 36008 99% 3266 0 1.009355 
0 299 3 3 3 49 68 8 266 32 56 1.979471 0 0 0 0 0 0 0 0 0 0 0 104.00 103356 36072 99% 10515 0 1.096856 
0 300 4 5 14 54 83 12 336 45 66 1.332263 0 0 0 0 0 0 0 0 0 0 0 140.73 134228 36600 99% 14297 0 1.151022 
0 301 8 12 13 42 62 11 191 31 40 1.482065 0 0 0 0 0 0 0 0 0 0 0 278.56 187660 36776 99% 28290 0 1.285540 
0 302 11 12 6 20 67 15 150 40 89 1.663636 0 0 0 0 0 0 0 0 0 0 0 66.05 68272 36408 99% 6942 0 1.000518 
0 303 11 8 6 55 64 10 25 43 60 1.870659 0 0 0 0 0 0 0 0 0 0 0 81.14 106568 36072 99% 8800 0 1.089960 
0 304 8 12 2 22 86 11 250 36 62 1.147243 0 0 0 0 0 0 0 0 0 0 0 99.71 95672 36432 99% 10231 0 1.026065 
0 305 13 13 12 69 61 17 163 35 40 1.006609 0 0 0 0 0 0 0 0 0 0 0 778.20 384500 37528 99% 77003 0 1.559604 
0 306 3 8 4 42 88 12 47 30 62 0.945641 0 0 0 0 0 0 0 0 0 0 0 121.65 133788 36448 99% 12344 0 1.084981 
0 307 3 14 10 38 62 18 334 46 55 1.177183 0 0 0 0 0 0 0 0 0 0 0 1017.50 402432 37560 99% 100535 0 1.515672 
0 308 3 5 2 22 82 1 162 33 87 1.619657 0 0 0 0 0 0 0 0 0 0 0 11.27 30540 35672 99% 1311 0 1.003641 
0 309 4 2 2 66 81 14 153 46 38 0.886969 0 0 0 0 0 0 0 0 0 0 0 915.57 412152 38456 99% 90766 0 2.193917 
0 310 4 7 10 21 85 14 65 32 95 1.749330 0 0 0 0 0 0 0 0 0 0 0 51.21 63964 36024 99% 5247 0 1.025727 
0 311 4 7 2 51 68 10 40 47 74 1.384818 0 0 0 0 0 0 0 0 0 0 0 52.78 70192 35928 99% 5683 0 1.040495 
0 312 14 6 8 23 85 9 190 31 98 0.271441 0 0 0 0 0 0 0 0 0 0 0 24.33 45380 35872 99% 2657 0 1 
0 313 8 15 9 65 74 4 62 40 46 1.485582 0 0 0 0 0 0 0 0 0 0 0 27.61 51920 35768 99% 3005 0 1.026065 
0 314 6 15 1 39 61 15 276 35 78 1.317846 0 0 0 0 0 0 0 0 0 0 0 127.76 98652 36504 99% 13300 0 1.022773 
0 315 2 11 6 27 71 21 278 44 86 0.028476 0 0 0 0 0 0 0 0 0 0 0 135.21 138248 37056 99% 14280 0 1.067585 
0 316 11 11 2 61 83 13 321 49 99 1.853056 0 0 0 0 0 0 0 0 0 0 0 20.60 40400 36000 99% 2835 0 1.001025 
0 317 2 15 14 65 83 7 165 49 59 1.688398 0 0 0 0 0 0 0 0 0 0 0 54.34 73232 35888 99% 5677 0 1.050610 
0 318 4 8 8 67 84 17 40 30 42 0.918559 0 0 0 0 0 0 0 0 0 0 0 1239.13 514144 37936 99% 122041 0 2.361769 
0 319 3 8 3 31 97 23 169 49 46 0.704127 0 0 0 0 0 0 0 0 0 0 0 1532.78 610948 38184 99% 152202 0 2.247962 
0 320 12 5 5 64 72 7 98 42 38 0.884454 0 0 0 0 0 0 0 0 0 0 0 109.18 108492 36488 99% 11394 0 1.151914 
0 321 9 15 5 43 78 11 214 31 91 0.717337 0 0 0 0 0 0 0 0 0 0 0 28.25 49704 35936 99% 3124 0 1.002110 
0 322 8 12 2 26 96 11 203 44 89 0.796348 0 0 0 0 0 0 0 0 0 0 0 25.81 47136 35872 99% 3141 0 1.005437 
0 323 12 8 8 29 78 2 311 39 40 0.896286 0 0 0 0 0 0 0 0 0 0 0 27.54 48904 35840 99% 3030 0 1.024931 
0 324 14 12 1 61 67 13 244 39 41 1.261877 0 0 0 0 0 0 0 0 0 0 0 399.52 213388 37080 99% 39891 0 1.289748 
0 325 2 13 9 23 74 15 61 39 76 0.610377 0 0 0 0 0 0 0 0 0 0 0 97.89 115724 36504 99% 10459 0 1.072937 
0 326 7 10 11 60 68 28 195 40 77 1.145785 0 0 0 0 0 0 0 0 0 0 0 177.64 129432 36688 99% 18398 0 1.040326 
0 327 14 6 7 65 88 9 107 48 86 0.267326 0 0 0 0 0 0 0 0 0 0 0 24.05 45740 35872 99% 2603 0 1 
0 328 13 10 3 43 66 18 121 38 57 1.640877 0 0 0 0 0 0 0 0 0 0 0 526.21 272692 36984 99% 52328 0 1.046065 
0 329 2 4 7 52 94 17 199 42 62 0.864706 0 0 0 0 0 0 0 0 0 0 0 442.11 247116 37240 99% 44083 0 1.287325 
0 330 2 8 14 29 72 19 297 30 73 1.980870 0 0 0 0 0 0 0 0 0 0 0 880.09 328104 38120 99% 88088 0 1.157689 
0 331 5 4 4 31 93 4 344 38 34 1.530844 0 0 0 0 0 0 0 0 0 0 0 55.71 71316 36056 99% 5892 0 1.060821 
0 332 6 10 6 65 89 14 72 32 77 1.368044 0 0 0 0 0 0 0 0 0 0 0 113.58 100672 36312 99% 11573 0 1.035420 
0 333 14 15 15 41 61 10 81 36 50 0.075103 0 0 0 0 0 0 0 0 0 0 0 99.59 105788 36008 99% 10115 0 1.046776 
0 334 6 5 4 68 87 13 203 45 58 1.019942 0 0 0 0 0 0 0 0 0 0 0 240.83 183172 37120 99% 24030 0 1.289688 
0 335 5 9 4 58 74 21 95 31 56 0.760293 0 0 0 0 0 0 0 0 0 0 0 1301.50 517288 37744 99% 128090 0 1.374198 
0 336 9 9 14 37 96 7 192 45 83 1.716401 0 0 0 0 0 0 0 0 0 0 0 19.53 38952 35776 99% 2144 0 1.004654 
0 337 4 9 5 50 62 32 168 39 57 0.128041 0 0 0 0 0 0 0 0 0 0 0 602.61 337216 37432 99% 59681 0 1.296161 
0 338 2 11 2 46 83 27 133 38 98 0.556582 0 0 0 0 0 0 0 0 0 0 0 129.17 104860 36808 99% 13333 0 1.072431 
0 339 12 5 6 59 80 10 236 44 73 0.684865 0 0 0 0 0 0 0 0 0 0 0 41.89 60136 35920 99% 4245 0 1.005497 
0 340 5 7 7 43 76 10 160 34 43 0.415771 0 0 0 0 0 0 0 0 0 0 0 214.40 162500 36656 99% 21626 0 1.302684 
0 341 12 12 11 26 85 16 236 46 73 0.756191 0 0 0 0 0 0 0 0 0 0 0 123.77 123520 36984 99% 12890 0 1 
0 342 2 9 11 41 70 3 224 38 39 0.747152 0 0 0 0 0 0 0 0 0 0 0 41.68 58804 35928 99% 4653 0 1.042243 
0 343 12 11 10 24 100 26 341 39 43 1.607480 0 0 0 0 0 0 0 0 0 0 0 2733.79 800092 38168 99% 269128 0 2.027571 
0 344 5 12 10 62 80 1 300 47 95 0.232557 0 0 0 0 0 0 0 0 0 0 0 11.15 29788 35720 90% 1218 0 1.002447 
0 345 13 3 2 34 70 25 225 44 43 1.821368 0 0 0 0 0 0 0 0 0 0 0 1971.66 725548 38448 99% 194385 0 2.042436 
0 346 4 4 7 56 94 10 176 31 53 1.275352 0 0 0 0 0 0 0 0 0 0 0 205.06 147872 36744 99% 20539 0 1.197509 
0 347 4 7 1 51 62 11 307 50 67 1.330686 0 0 0 0 0 0 0 0 0 0 0 142.21 114404 36352 99% 14322 0 1.095988 
0 348 8 5 11 57 62 3 353 42 59 0.735219 0 0 0 0 0 0 0 0 0 0 0 19.43 43236 35696 99% 2226 0 1.018530 
0 349 11 13 10 27 61 18 156 33 78 1.168579 0 0 0 0 0 0 0 0 0 0 0 259.04 140352 36840 99% 25877 0 1.000494 
0 350 2 8 4 66 73 18 75 41 41 0.149871 0 0 0 0 0 0 0 0 0 0 0 1879.76 669796 38728 99% 184822 0 2.128731 
0 351 6 4 2 51 94 12 5 36 55 1.538608 0 0 0 0 0 0 0 0 0 0 0 212.65 180448 36696 99% 21148 0 1.345819 
0 352 2 14 5 60 72 27 227 34 33 0.809907 0 0 0 0 0 0 0 0 0 0 0 2331.08 819664 38280 99% 229202 0 2.026667 
0 353 7 13 5 33 72 6 126 33 95 0.003596 0 0 0 0 0 0 0 0 0 0 0 10.56 31876 35704 99% 1202 0 1.002881 
0 354 14 10 9 24 67 9 52 48 77 0.791191 0 0 0 0 0 0 0 0 0 0 0 26.77 50408 35848 99% 3072 0 1 
0 355 8 12 6 58 94 9 328 33 32 0.981563 0 0 0 0 0 0 0 0 0 0 0 297.78 196416 36744 99% 30015 0 1.279054 
0 356 14 12 13 59 89 6 293 33 94 1.409622 0 0 0 0 0 0 0 0 0 0 0 8.14 33160 35808 99% 1098 0 1 
0 357 9 15 3 31 100 12 122 38 71 1.761366 0 0 0 0 0 0 0 0 0 0 0 83.23 80184 36176 99% 8567 0 1.006209 
0 358 5 2 0 26 81 25 74 45 98 1.899989 0 0 0 0 0 0 0 0 0 0 0 261.48 165144 37184 99% 26268 0 1.076687 
0 359 9 12 1 41 64 13 228 40 48 1.113384 0 0 0 0 0 0 0 0 0 0 0 246.40 201576 36888 99% 24927 0 1.261706 
0 360 2 14 9 51 94 17 185 35 76 1.584457 0 0 0 0 0 0 0 0 0 0 0 208.71 136836 36920 99% 21208 0 1.080773 
0 361 7 10 7 43 62 16 36 37 85 0.940047 0 0 0 0 0 0 0 0 0 0 0 82.45 85932 36184 99% 8601 0 1.020796 
0 362 14 3 11 38 60 13 154 41 94 0.167457 0 0 0 0 0 0 0 0 0 0 0 65.02 68660 36240 99% 6937 0 1.000084 
0 363 14 5 13 46 80 17 208 41 39 1.814177 0 0 0 0 0 0 0 0 0 0 0 849.13 411368 37936 99% 84073 0 1.909196 
